date,state,total_vaccinations,total_distributed,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,inpatient_beds_used_covid,total_adult_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_80+,deaths_covid
2021-02-26,Alabama,893859.0,1380380.0,627063.0,18.23,12.79,28.15,889,732,13,6,4,9,7,27,19,19,13
2021-02-26,Arizona,1671294.0,2143135.0,1168054.0,22.96,16.05,29.44,1370,1052,12,7,14,10,18,35,33,34,19
2021-02-26,Alaska,254334.0,332415.0,161595.0,34.77,22.09,45.44,40,32,0,0,0,1,0,0,1,0,1
2021-02-27,North Carolina,2366027.0,2985475.0,1504356.0,22.56,14.34,28.47,1341,1262,13,4,6,17,21,28,40,11,20
2021-02-27,South Carolina,1057969.0,1339205.0,725393.0,20.55,14.09,26.01,768,711,4,1,8,6,12,23,25,14,18
2021-02-27,Illinois,2735250.0,3575135.0,1964466.0,21.59,15.5,28.21,1392,1069,14,6,14,10,17,25,34,31,17
2021-02-27,Maine,332358.0,416090.0,227192.0,24.73,16.9,30.95,95,81,0,0,0,0,0,4,2,2,2
2021-02-27,Missouri,1278087.0,1694635.0,805542.0,20.82,13.13,27.61,1058,704,24,3,3,7,13,15,20,11,7
2021-02-27,Nevada,665577.0,867240.0,437485.0,21.61,14.2,28.16,497,445,13,4,5,6,8,10,17,4,12
2021-02-27,Louisiana,1019381.0,1331680.0,640314.0,21.93,13.77,28.65,583,675,1,1,5,10,17,18,20,14,5
2021-02-27,Connecticut,980211.0,1198495.0,671322.0,27.49,18.83,33.62,537,435,4,6,9,9,12,15,12,10,7
2021-02-27,New Jersey,2008524.0,2508320.0,1385622.0,22.61,15.6,28.24,2028,1793,15,6,12,25,47,43,33,42,28
2021-02-27,West Virginia,526059.0,605255.0,314571.0,29.35,17.55,33.77,311,269,3,0,0,1,3,3,10,6,5
2021-02-27,Montana,271075.0,341645.0,183889.0,25.36,17.21,31.97,59,55,3,0,0,2,3,5,3,2,2
2021-02-27,Utah,687876.0,820950.0,391510.0,21.46,12.21,25.61,225,199,0,2,4,3,10,4,3,2,0
2021-02-27,Virgin Islands,19118.0,36080.0,12495.0,18.26,11.94,34.47,2,2,0,0,0,0,0,0,0,0,0
2021-02-27,Alaska,259538.0,342535.0,163739.0,35.48,22.38,46.82,33,27,0,0,0,1,0,0,0,0,2
2021-02-27,Minnesota,1322288.0,1599790.0,888433.0,23.45,15.75,28.37,330,224,13,6,5,2,9,8,3,5,1
2021-02-27,Kansas,583498.0,867585.0,416368.0,20.03,14.29,29.78,339,285,1,1,1,5,7,9,6,4,5
2021-02-27,Puerto Rico,538085.0,1036820.0,350851.0,16.85,10.99,32.46,191,111,3,0,3,2,3,3,1,2,5
2021-02-27,Oklahoma,1046995.0,1399890.0,665948.0,26.46,16.83,35.38,670,568,45,4,8,10,18,28,18,13,13
2021-02-27,Ohio,2501854.0,3301865.0,1638626.0,21.4,14.02,28.25,1610,1228,18,11,11,12,34,42,37,38,8
2021-02-27,Kentucky,980727.0,1317325.0,677007.0,21.95,15.15,29.49,795,698,3,1,1,8,9,24,27,17,18
2021-02-27,Pennsylvania,2676006.0,3915545.0,1868724.0,20.9,14.6,30.59,2203,1728,22,6,8,14,25,50,47,40,25
2021-02-27,Texas,5394961.0,7615175.0,3445638.0,18.61,11.88,26.26,6450,5732,87,14,40,61,94,125,121,81,108
2021-02-27,New Mexico,678087.0,738705.0,450558.0,32.34,21.49,35.23,208,201,2,3,1,1,1,1,5,3,6
2021-02-27,Washington,1666839.0,2245010.0,1105687.0,21.89,14.52,29.48,501,413,2,2,0,2,4,6,11,7,7
2021-02-27,Virginia,2002734.0,2536495.0,1316987.0,23.46,15.43,29.72,1433,1167,14,14,16,5,20,24,27,18,16
2021-02-27,Wyoming,151584.0,195855.0,97414.0,26.19,16.83,33.84,36,26,1,0,0,0,1,1,0,1,0
2021-02-27,New Hampshire,310769.0,412275.0,224347.0,22.86,16.5,30.32,91,80,0,0,0,0,3,1,1,3,1
2021-02-27,Indiana,1551945.0,1848620.0,987547.0,23.05,14.67,27.46,784,512,13,0,13,6,11,21,21,5,9
2021-02-27,Colorado,1324715.0,1700660.0,876958.0,23.0,15.23,29.53,445,379,11,2,11,5,11,19,9,2,0
2021-02-27,Maryland,1280675.0,1837445.0,860103.0,21.18,14.23,30.39,992,709,1,9,9,6,22,21,22,11,10
2021-02-27,Michigan,2245696.0,2704700.0,1444239.0,22.49,14.46,27.08,838,729,16,7,5,9,14,17,20,22,10
2021-02-27,Arizona,1728239.0,2148015.0,1195110.0,23.74,16.42,29.51,1281,974,11,8,7,9,19,27,33,16,23
2021-02-27,Vermont,156929.0,206910.0,101529.0,25.15,16.27,33.16,23,22,0,0,0,0,1,1,2,1,1
2021-02-27,Alabama,931090.0,1402180.0,643208.0,18.99,13.12,28.6,857,709,14,2,14,14,17,24,18,12,17
2021-02-27,Oregon,960674.0,1241415.0,616134.0,22.78,14.61,29.43,227,160,3,1,1,5,1,5,0,3,1
2021-02-27,Nebraska,443974.0,603210.0,294145.0,22.95,15.21,31.18,171,150,1,1,2,0,3,4,9,2,0
2021-02-27,Massachusetts,1684341.0,2091730.0,1194345.0,24.44,17.33,30.35,784,632,14,7,6,13,18,17,20,20,13
2021-02-27,Iowa,684596.0,901745.0,515659.0,21.7,16.34,28.58,216,192,4,1,1,2,3,11,10,11,2
2021-02-27,Mississippi,593453.0,869955.0,401141.0,19.94,13.48,29.23,514,438,3,2,1,4,6,8,11,8,13
2021-02-27,Idaho,378401.0,485195.0,249980.0,21.17,13.99,27.15,130,122,2,0,0,1,2,8,6,4,1
2021-02-27,Tennessee,1301529.0,1965740.0,845090.0,19.06,12.37,28.78,1002,865,19,3,3,7,12,24,17,9,12
2021-02-27,South Dakota,269289.0,329300.0,178635.0,30.44,20.19,37.22,87,71,1,0,1,1,0,1,3,0,0
2021-02-27,Wisconsin,1421435.0,1588665.0,937388.0,24.41,16.1,27.29,372,328,3,2,3,2,10,9,14,10,7
2021-02-27,Rhode Island,245606.0,308415.0,176107.0,23.18,16.62,29.11,206,167,0,0,1,2,1,3,2,2,0
2021-02-27,Arkansas,622665.0,892660.0,405877.0,20.63,13.45,29.58,578,441,3,5,0,2,7,16,10,10,5
2021-02-27,North Dakota,225330.0,246570.0,142174.0,29.57,18.66,32.36,93,72,2,2,1,1,1,4,5,2,2
2021-02-27,New York State,4060431.0,5757205.0,2588847.0,20.87,13.31,29.59,6247,5545,48,19,39,53,76,123,139,118,100
2021-02-27,Florida,4822353.0,6313255.0,3039028.0,22.45,14.15,29.39,4265,3815,48,21,41,62,87,131,113,92,47
2021-02-27,California,8566470.0,11587650.0,5994948.0,21.68,15.17,29.33,5623,5081,71,48,46,65,80,101,84,84,95
2021-02-27,Delaware,212739.0,291815.0,141310.0,21.85,14.51,29.97,170,156,1,2,1,2,2,4,3,5,2
2021-02-27,Hawaii,370746.0,497760.0,243013.0,26.18,17.16,35.16,51,32,0,0,0,0,0,2,0,2,1
2021-02-27,Georgia,2070076.0,2881145.0,1258671.0,19.5,11.85,27.14,2509,2025,37,12,17,17,41,39,37,36,40
2021-02-28,Kentucky,1020045.0,1317325.0,696591.0,22.83,15.59,29.49,783,689,2,3,0,3,10,18,33,19,19
2021-02-28,Florida,5044420.0,6313355.0,3163425.0,23.49,14.73,29.39,4199,3792,34,23,39,53,88,101,107,83,56
2021-02-28,Mississippi,619251.0,869955.0,413930.0,20.81,13.91,29.23,488,397,4,2,1,6,8,6,6,5,10
2021-02-28,Oregon,994403.0,1241415.0,632080.0,23.58,14.99,29.43,215,155,2,2,1,2,1,2,6,3,0
2021-02-28,New Mexico,705538.0,738705.0,467493.0,33.65,22.3,35.23,213,199,2,2,2,3,4,5,4,4,2
2021-02-28,Delaware,219312.0,291815.0,144139.0,22.52,14.8,29.97,178,163,1,1,0,0,1,3,5,3,1
2021-02-28,North Carolina,2467755.0,2985475.0,1574172.0,23.53,15.01,28.47,1352,1223,14,5,4,7,21,37,28,22,23
2021-02-28,Wyoming,156397.0,195855.0,99849.0,27.02,17.25,33.84,33,23,1,0,0,0,0,0,0,0,0
2021-02-28,Virginia,2086194.0,2536495.0,1349077.0,24.44,15.81,29.72,1395,1158,10,7,3,6,25,27,24,13,22
2021-02-28,Texas,5566612.0,7615175.0,3533100.0,19.2,12.18,26.26,6310,5596,91,18,59,66,89,117,111,68,98
2021-02-28,Pennsylvania,2751844.0,3915545.0,1911844.0,21.5,14.93,30.59,2123,1728,24,7,7,10,30,46,40,28,27
2021-02-28,Puerto Rico,549615.0,1036820.0,355184.0,17.21,11.12,32.46,165,108,3,0,3,2,4,2,0,1,1
2021-02-28,Alaska,264741.0,342535.0,166735.0,36.19,22.79,46.82,23,20,0,0,0,2,1,0,0,0,2
2021-02-28,South Dakota,278285.0,329300.0,184028.0,31.46,20.8,37.22,92,72,0,0,1,2,1,0,3,3,0
2021-02-28,Nebraska,474439.0,603210.0,309977.0,24.53,16.02,31.18,186,154,1,3,2,2,3,7,4,2,0
2021-02-28,West Virginia,532295.0,605255.0,317008.0,29.7,17.69,33.77,298,257,2,1,1,2,3,4,7,2,0
2021-02-28,North Dakota,234209.0,246570.0,147054.0,30.73,19.3,32.36,88,71,1,0,0,1,0,0,2,1,1
2021-02-28,South Carolina,1086550.0,1339205.0,737658.0,21.1,14.33,26.01,763,709,3,3,7,5,16,17,22,11,20
2021-02-28,Arizona,1792447.0,2148015.0,1220706.0,24.63,16.77,29.51,1248,937,13,5,12,9,11,17,30,23,16
2021-02-28,Virgin Islands,19369.0,36080.0,12681.0,18.5,12.11,34.47,4,4,0,0,0,0,0,0,0,0,0
2021-02-28,Missouri,1279404.0,1694635.0,807368.0,20.85,13.15,27.61,1016,714,23,2,3,3,12,18,14,15,7
2021-02-28,California,8821044.0,11587650.0,6141765.0,22.32,15.54,29.33,5403,4901,61,49,43,55,58,89,74,58,120
2021-02-28,New Jersey,2065666.0,2508320.0,1423424.0,23.26,16.03,28.24,2032,1825,10,6,15,20,35,45,38,43,27
2021-02-28,Hawaii,382798.0,497760.0,248020.0,27.04,17.52,35.16,35,30,0,0,0,0,0,1,0,0,0
2021-02-28,Wisconsin,1470570.0,1588665.0,958333.0,25.26,16.46,27.29,346,318,1,1,1,3,9,7,9,8,27
2021-02-28,Nevada,685692.0,867240.0,447761.0,22.26,14.54,28.16,498,435,10,2,7,3,15,9,10,5,12
2021-02-28,Georgia,2072451.0,2881145.0,1259837.0,19.52,11.87,27.14,2469,2007,38,10,12,25,33,41,26,21,29
2021-02-28,Utah,688505.0,820950.0,391851.0,21.48,12.22,25.61,235,208,0,5,4,2,3,7,6,5,1
2021-02-28,Idaho,392370.0,485195.0,256810.0,21.96,14.37,27.15,142,132,2,0,0,5,2,3,2,3,0
2021-02-28,Maryland,1325977.0,1837445.0,884208.0,21.93,14.63,30.39,1101,832,8,7,7,9,22,20,13,7,10
2021-02-28,Iowa,713054.0,901745.0,534690.0,22.6,16.95,28.58,216,194,3,1,1,6,2,5,4,7,2
2021-02-28,Colorado,1371577.0,1700660.0,901484.0,23.82,15.65,29.53,470,393,10,5,2,7,14,19,14,8,3
2021-02-28,Alabama,942502.0,1402280.0,649745.0,19.22,13.25,28.6,875,710,11,2,5,5,13,15,19,22,8
2021-02-28,Indiana,1590344.0,1848620.0,1004776.0,23.62,14.92,27.46,768,530,13,7,5,3,12,14,23,5,2
2021-02-28,Vermont,162558.0,206910.0,104583.0,26.05,16.76,33.16,24,23,0,0,0,0,2,1,1,0,0
2021-02-28,Tennessee,1359382.0,1965740.0,878954.0,19.91,12.87,28.78,960,863,12,0,3,4,18,9,20,7,12
2021-02-28,Ohio,2599806.0,3301865.0,1686825.0,22.24,14.43,28.25,1461,1182,19,5,7,6,24,34,29,26,12
2021-02-28,Minnesota,1393985.0,1599790.0,941537.0,24.72,16.7,28.37,311,225,13,2,2,1,5,10,7,2,2
2021-02-28,Rhode Island,256755.0,308415.0,183254.0,24.24,17.3,29.11,202,164,0,0,0,0,2,1,0,1,1
2021-02-28,Louisiana,1056975.0,1331680.0,664121.0,22.74,14.29,28.65,576,669,1,5,3,11,14,14,17,11,3
2021-02-28,Maine,332999.0,416090.0,227707.0,24.77,16.94,30.95,84,71,1,0,0,0,0,2,1,2,2
2021-02-28,Arkansas,649311.0,892660.0,419502.0,21.52,13.9,29.58,542,429,3,0,0,6,2,9,10,4,7
2021-02-28,Connecticut,1004467.0,1198495.0,690663.0,28.17,19.37,33.62,504,423,4,2,5,3,14,17,12,9,9
2021-02-28,Massachusetts,1735916.0,2091730.0,1220455.0,25.19,17.71,30.35,814,654,16,4,10,9,17,17,21,25,11
2021-02-28,New Hampshire,321602.0,412275.0,233437.0,23.65,17.17,30.32,93,80,0,1,0,0,3,2,1,0,0
2021-02-28,Illinois,2824209.0,3575135.0,2004662.0,22.29,15.82,28.21,1385,1030,14,4,6,5,25,23,17,23,56
2021-02-28,Oklahoma,1095362.0,1399890.0,688342.0,27.68,17.4,35.38,665,567,44,5,10,14,17,27,18,14,11
2021-02-28,Montana,281422.0,341645.0,188782.0,26.33,17.66,31.97,58,55,0,0,0,2,1,2,4,1,0
2021-02-28,Kansas,609765.0,867585.0,430237.0,20.93,14.77,29.78,334,272,3,1,0,4,3,7,10,6,3
2021-02-28,Washington,1729208.0,2245010.0,1134837.0,22.71,14.9,29.48,476,400,1,2,3,1,3,1,7,0,10
2021-02-28,Michigan,2318415.0,2704700.0,1491316.0,23.21,14.93,27.08,846,731,16,4,6,6,19,18,20,14,9
2021-02-28,New York State,4225250.0,5757205.0,2691322.0,21.72,13.83,29.59,6280,5558,48,24,40,52,89,106,105,96,77
2021-03-01,Illinois,2906555.0,3575135.0,2045444.0,22.94,16.14,28.21,1303,1019,12,8,9,4,19,22,24,15,57
2021-03-01,South Carolina,1116811.0,1339205.0,755284.0,21.69,14.67,26.01,724,683,1,2,5,5,14,20,15,11,8
2021-03-01,West Virginia,534053.0,605255.0,318168.0,29.8,17.75,33.77,251,226,3,0,1,3,2,4,3,1,3
2021-03-01,California,9106077.0,11587650.0,6294258.0,23.05,15.93,29.33,5279,4769,65,47,43,39,59,65,72,52,101
2021-03-01,Minnesota,1429631.0,1599790.0,963223.0,25.35,17.08,28.37,317,234,13,2,1,5,7,8,6,6,4
2021-03-01,Louisiana,1076576.0,1331680.0,678364.0,23.16,14.59,28.65,576,667,1,1,3,10,13,12,14,8,2
2021-03-01,Nebraska,476315.0,603210.0,311102.0,24.62,16.08,31.18,177,154,2,0,3,0,1,3,6,0,2
2021-03-01,Arizona,1849259.0,2148015.0,1244879.0,25.41,17.1,29.51,1140,873,13,4,4,9,19,26,19,15,17
2021-03-01,Maryland,1364145.0,1837445.0,906877.0,22.56,15.0,30.39,1128,857,10,3,4,6,18,22,20,8,6
2021-03-01,Maine,334009.0,416090.0,228686.0,24.85,17.01,30.95,83,68,0,0,0,0,0,0,1,0,0
2021-03-01,Nevada,715121.0,867240.0,458492.0,23.22,14.89,28.16,476,421,7,3,7,5,8,11,8,5,5
2021-03-01,Connecticut,1031305.0,1198495.0,712375.0,28.93,19.98,33.62,500,415,4,4,8,9,7,9,15,10,4
2021-03-01,Utah,688506.0,820950.0,391925.0,21.48,12.22,25.61,222,204,0,2,3,4,4,8,3,4,2
2021-03-01,Wyoming,156741.0,195855.0,99880.0,27.08,17.26,33.84,34,26,1,1,1,0,1,0,0,0,0
2021-03-01,New York State,4355544.0,5757205.0,2777745.0,22.39,14.28,29.59,6297,5554,48,26,30,51,64,100,96,93,73
2021-03-01,Wisconsin,1500923.0,1588665.0,971107.0,25.78,16.68,27.29,365,318,2,3,4,3,9,8,8,10,2
2021-03-01,Hawaii,389644.0,497760.0,250646.0,27.52,17.7,35.16,37,29,0,0,0,1,1,1,0,1,0
2021-03-01,North Dakota,238585.0,246570.0,149458.0,31.31,19.61,32.36,83,63,1,1,0,1,1,1,2,2,1
2021-03-01,Florida,5047960.0,6313355.0,3166839.0,23.5,14.74,29.39,4106,3760,33,24,33,47,78,79,106,103,50
2021-03-01,Delaware,225374.0,291815.0,145722.0,23.14,14.96,29.97,162,149,3,1,0,1,2,3,3,3,2
2021-03-01,Michigan,2357259.0,2704700.0,1514180.0,23.6,15.16,27.08,890,755,13,6,3,3,12,17,18,18,14
2021-03-01,Vermont,168050.0,206910.0,107238.0,26.93,17.19,33.16,29,24,0,0,0,0,1,1,1,0,0
2021-03-01,North Carolina,2525579.0,2985475.0,1615012.0,24.08,15.4,28.47,1344,1228,14,5,11,8,19,36,22,13,23
